time_s,n_citric_g,x_piston_cm,v_piston_cm_s,s_vehicle_m,v_vehicle_cm_s,n_co2_gas_mol,n_co2_dissolved_mol,P_reactor_bar,n_air_mol
1.269550,242.486997,15.000000,0.000000,0.000000,0.000000,0.00801066,0.00181528,0.0723,0.00000000
1.274550,242.484981,15.000000,0.000000,0.000000,0.000000,0.00804214,0.00182039,0.0726,0.00000000
1.279550,242.482966,15.000000,0.000000,0.000000,0.000000,0.00807361,0.00182549,0.0729,0.00000000
1.284550,242.480950,15.000000,0.000000,0.000000,0.000000,0.00810509,0.00183058,0.0732,0.00000000
1.289550,242.478935,15.000000,0.000000,0.000000,0.000000,0.00813656,0.00183566,0.0734,0.00000000
1.294550,242.476919,15.000000,0.000000,0.000000,0.000000,0.00816804,0.00184072,0.0737,0.00000000
1.299550,242.474904,15.000000,0.000000,0.000000,0.000000,0.00819951,0.00184577,0.0740,0.00000000
1.304550,242.472888,15.000000,0.000000,0.000000,0.000000,0.00823098,0.00185080,0.0743,0.00000000
1.309550,242.470873,15.000000,0.000000,0.000000,0.000000,0.00826245,0.00185583,0.0746,0.00000000
1.314550,242.468857,15.000000,0.000000,0.000000,0.000000,0.00829392,0.00186084,0.0749,0.00000000
1.319550,242.466842,15.000000,0.000000,0.000000,0.000000,0.00832539,0.00186584,0.0752,0.00000000
1.324550,242.464826,15.000000,0.000000,0.000000,0.000000,0.00835686,0.00187082,0.0754,0.00000000
1.329550,242.462811,15.000000,0.000000,0.000000,0.000000,0.00838833,0.00187579,0.0757,0.00000000
1.334550,242.460796,15.000000,0.000000,0.000000,0.000000,0.00841980,0.00188076,0.0760,0.00000000
1.339550,242.458781,15.000000,0.000000,0.000000,0.000000,0.00845127,0.00188570,0.0763,0.00000000
1.344550,242.456765,15.000000,0.000000,0.000000,0.000000,0.00848274,0.00189064,0.0766,0.00000000
1.349550,242.454750,15.000000,0.000000,0.000000,0.000000,0.00851420,0.00189557,0.0769,0.00000000
1.354550,242.452735,15.000000,0.000000,0.000000,0.000000,0.00854567,0.00190048,0.0771,0.00000000
1.359550,242.450720,15.000000,0.000000,0.000000,0.000000,0.00857714,0.00190538,0.0774,0.00000000
1.364550,242.448705,15.000000,0.000000,0.000000,0.000000,0.00860860,0.00191026,0.0777,0.00000000
1.369550,242.446690,15.000000,0.000000,0.000000,0.000000,0.00864007,0.00191514,0.0780,0.00000000
1.374550,242.444675,15.000000,0.000000,0.000000,0.000000,0.00867153,0.00192000,0.0783,0.00000000
1.379550,242.442660,15.000000,0.000000,0.000000,0.000000,0.00870299,0.00192485,0.0786,0.00000000
1.384550,242.440645,15.000000,0.000000,0.000000,0.000000,0.00873446,0.00192969,0.0788,0.00000000
1.389550,242.438630,15.000000,0.000000,0.000000,0.000000,0.00876592,0.00193452,0.0791,0.00000000
1.394550,242.436616,15.000000,0.000000,0.000000,0.000000,0.00879738,0.00193933,0.0794,0.00000000
1.399550,242.434601,15.000000,0.000000,0.000000,0.000000,0.00882884,0.00194414,0.0797,0.00000000
1.404550,242.432586,15.000000,0.000000,0.000000,0.000000,0.00886030,0.00194893,0.0800,0.00000000
1.409550,242.430571,15.000000,0.000000,0.000000,0.000000,0.00889176,0.00195370,0.0803,0.00000000
1.414550,242.428557,15.000000,0.000000,0.000000,0.000000,0.00892322,0.00195847,0.0805,0.00000000
1.419550,242.426542,15.000000,0.000000,0.000000,0.000000,0.00895468,0.00196323,0.0808,0.00000000
1.424550,242.424527,15.000000,0.000000,0.000000,0.000000,0.00898614,0.00196797,0.0811,0.00000000
1.429550,242.422513,15.000000,0.000000,0.000000,0.000000,0.00901760,0.00197270,0.0814,0.00000000
1.434550,242.420498,15.000000,0.000000,0.000000,0.000000,0.00904906,0.00197742,0.0817,0.00000000
1.439550,242.418484,15.000000,0.000000,0.000000,0.000000,0.00908051,0.00198213,0.0820,0.00000000
1.444550,242.416469,15.000000,0.000000,0.000000,0.000000,0.00911197,0.00198682,0.0823,0.00000000
1.449550,242.414455,15.000000,0.000000,0.000000,0.000000,0.00914343,0.00199151,0.0825,0.00000000
1.454550,242.412441,15.000000,0.000000,0.000000,0.000000,0.00917488,0.00199618,0.0828,0.00000000
1.459550,242.410426,15.000000,0.000000,0.000000,0.000000,0.00920634,0.00200084,0.0831,0.00000000
1.464550,242.408412,15.000000,0.000000,0.000000,0.000000,0.00923779,0.00200549,0.0834,0.00000000
1.469550,242.406398,15.000000,0.000000,0.000000,0.000000,0.00926924,0.00201013,0.0837,0.00000000
1.474550,242.404383,15.000000,0.000000,0.000000,0.000000,0.00930070,0.00201475,0.0840,0.00000000
1.479550,242.402369,15.000000,0.000000,0.000000,0.000000,0.00933215,0.00201937,0.0842,0.00000000
1.484550,242.400355,15.000000,0.000000,0.000000,0.000000,0.00936360,0.00202397,0.0845,0.00000000
1.489550,242.398341,15.000000,0.000000,0.000000,0.000000,0.00939505,0.00202856,0.0848,0.00000000
1.494550,242.396327,15.000000,0.000000,0.000000,0.000000,0.00942650,0.00203314,0.0851,0.00000000
1.499550,242.394313,15.000000,0.000000,0.000000,0.000000,0.00945795,0.00203771,0.0854,0.00000000
1.504550,242.392299,15.000000,0.000000,0.000000,0.000000,0.00948940,0.00204226,0.0857,0.00000000
1.509550,242.390285,15.000000,0.000000,0.000000,0.000000,0.00952085,0.00204681,0.0859,0.00000000
1.514550,242.388271,15.000000,0.000000,0.000000,0.000000,0.00955230,0.00205134,0.0862,0.00000000
1.519550,242.386257,15.000000,0.000000,0.000000,0.000000,0.00958374,0.00205587,0.0865,0.00000000
1.524550,242.384243,15.000000,0.000000,0.000000,0.000000,0.00961519,0.00206038,0.0868,0.00000000
1.529550,242.382229,15.000000,0.000000,0.000000,0.000000,0.00964664,0.00206488,0.0871,0.00000000
1.534550,242.380215,15.000000,0.000000,0.000000,0.000000,0.00967808,0.00206937,0.0874,0.00000000
1.539550,242.378202,15.000000,0.000000,0.000000,0.000000,0.00970953,0.00207385,0.0876,0.00000000
1.544550,242.376188,15.000000,0.000000,0.000000,0.000000,0.00974097,0.00207831,0.0879,0.00000000
1.549550,242.374174,15.000000,0.000000,0.000000,0.000000,0.00977242,0.00208277,0.0882,0.00000000
1.554550,242.372161,15.000000,0.000000,0.000000,0.000000,0.00980386,0.00208721,0.0885,0.00000000
1.559550,242.370147,15.000000,0.000000,0.000000,0.000000,0.00983531,0.00209165,0.0888,0.00000000
1.564550,242.368133,15.000000,0.000000,0.000000,0.000000,0.00986675,0.00209607,0.0891,0.00000000
1.569550,242.366120,15.000000,0.000000,0.000000,0.000000,0.00989819,0.00210048,0.0893,0.00000000
1.574550,242.364106,15.000000,0.000000,0.000000,0.000000,0.00992963,0.00210488,0.0896,0.00000000
1.579550,242.362093,15.000000,0.000000,0.000000,0.000000,0.00996107,0.00210927,0.0899,0.00000000
1.584550,242.360080,15.000000,0.000000,0.000000,0.000000,0.00999251,0.00211365,0.0902,0.00000000
1.589550,242.358066,15.000000,0.000000,0.000000,0.000000,0.01002395,0.00211801,0.0905,0.00000000
1.594550,242.356053,15.000000,0.000000,0.000000,0.000000,0.01005539,0.00212237,0.0908,0.00000000
1.599550,242.354039,15.000000,0.000000,0.000000,0.000000,0.01008683,0.00212672,0.0911,0.00000000
1.604550,242.352026,15.000000,0.000000,0.000000,0.000000,0.01011827,0.00213105,0.0913,0.00000000
1.609550,242.350013,15.000000,0.000000,0.000000,0.000000,0.01014970,0.00213538,0.0916,0.00000000
1.614550,242.348000,15.000000,0.000000,0.000000,0.000000,0.01018114,0.00213969,0.0919,0.00000000
1.619550,242.345987,15.000000,0.000000,0.000000,0.000000,0.01021258,0.00214399,0.0922,0.00000000
1.624550,242.343973,15.000000,0.000000,0.000000,0.000000,0.01024401,0.00214828,0.0925,0.00000000
1.629550,242.341960,15.000000,0.000000,0.000000,0.000000,0.01027545,0.00215256,0.0928,0.00000000
1.634550,242.339947,15.000000,0.000000,0.000000,0.000000,0.01030688,0.00215683,0.0930,0.00000000
1.639550,242.337934,15.000000,0.000000,0.000000,0.000000,0.01033832,0.00216109,0.0933,0.00000000
1.644550,242.335921,15.000000,0.000000,0.000000,0.000000,0.01036975,0.00216534,0.0936,0.00000000
1.649550,242.333908,15.000000,0.000000,0.000000,0.000000,0.01040118,0.00216958,0.0939,0.00000000
1.654550,242.331895,15.000000,0.000000,0.000000,0.000000,0.01043261,0.00217381,0.0942,0.00000000
1.659550,242.329882,15.000000,0.000000,0.000000,0.000000,0.01046405,0.00217802,0.0945,0.00000000
1.664550,242.327870,15.000000,0.000000,0.000000,0.000000,0.01049548,0.00218223,0.0947,0.00000000
1.669550,242.325857,15.000000,0.000000,0.000000,0.000000,0.01052691,0.00218643,0.0950,0.00000000
1.674550,242.323844,15.000000,0.000000,0.000000,0.000000,0.01055834,0.00219061,0.0953,0.00000000
1.679550,242.321831,15.000000,0.000000,0.000000,0.000000,0.01058977,0.00219479,0.0956,0.00000000
1.684550,242.319819,15.000000,0.000000,0.000000,0.000000,0.01062120,0.00219895,0.0959,0.00000000
1.689550,242.317806,15.000000,0.000000,0.000000,0.000000,0.01065262,0.00220311,0.0962,0.00000000
1.694550,242.315793,15.000000,0.000000,0.000000,0.000000,0.01068405,0.00220725,0.0964,0.00000000
1.699550,242.313781,15.000000,0.000000,0.000000,0.000000,0.01071548,0.00221138,0.0967,0.00000000
1.704550,242.311768,15.000000,0.000000,0.000000,0.000000,0.01074691,0.00221551,0.0970,0.00000000
1.709550,242.309756,15.000000,0.000000,0.000000,0.000000,0.01077833,0.00221962,0.0973,0.00000000
1.714550,242.307743,15.000000,0.000000,0.000000,0.000000,0.01080976,0.00222372,0.0976,0.00000000
1.719550,242.305731,15.000000,0.000000,0.000000,0.000000,0.01084118,0.00222782,0.0979,0.00000000
1.724550,242.303718,15.000000,0.000000,0.000000,0.000000,0.01087261,0.00223190,0.0981,0.00000000
1.729550,242.301706,15.000000,0.000000,0.000000,0.000000,0.01090403,0.00223597,0.0984,0.00000000
1.734550,242.299694,15.000000,0.000000,0.000000,0.000000,0.01093545,0.00224003,0.0987,0.00000000
1.739550,242.297681,15.000000,0.000000,0.000000,0.000000,0.01096687,0.00224408,0.0990,0.00000000
1.744550,242.295669,15.000000,0.000000,0.000000,0.000000,0.01099830,0.00224813,0.0993,0.00000000
1.749550,242.293657,15.000000,0.000000,0.000000,0.000000,0.01102972,0.00225216,0.0996,0.00000000
1.754550,242.291645,15.000000,0.000000,0.000000,0.000000,0.01106114,0.00225618,0.0998,0.00000000
1.759550,242.289633,15.000000,0.000000,0.000000,0.000000,0.01109256,0.00226020,0.1001,0.00000000
1.764550,242.287621,15.000000,0.000000,0.000000,0.000000,0.01112398,0.00226422,0.1004,0.00000000
1.769550,242.285609,15.000000,0.000000,0.000000,0.000000,0.01115539,0.00226826,0.1007,0.00000000
1.774550,242.283597,15.000000,0.000000,0.000000,0.000000,0.01118681,0.00227233,0.1010,0.00000000
1.779550,242.281585,15.000000,0.000000,0.000000,0.000000,0.01121822,0.00227641,0.1013,0.00000000
1.784550,242.279574,15.000000,0.000000,0.000000,0.000000,0.01124963,0.00228051,0.1015,0.00000000
1.789550,242.277563,15.000000,0.000000,0.000000,0.000000,0.01128103,0.00228462,0.1018,0.00000000
1.794550,242.275552,15.000000,0.000000,0.000000,0.000000,0.01131244,0.00228875,0.1021,0.00000000
1.799550,242.273541,15.000000,0.000000,0.000000,0.000000,0.01134384,0.00229290,0.1024,0.00000000
1.804550,242.271530,15.000000,0.000000,0.000000,0.000000,0.01137524,0.00229706,0.1027,0.00000000
1.809550,242.269519,15.000000,0.000000,0.000000,0.000000,0.01140663,0.00230124,0.1030,0.00000000
1.814550,242.267509,15.000000,0.000000,0.000000,0.000000,0.01143803,0.00230544,0.1032,0.00000000
1.819550,242.265498,15.000000,0.000000,0.000000,0.000000,0.01146942,0.00230966,0.1035,0.00000000
1.824550,242.263488,15.000000,0.000000,0.000000,0.000000,0.01150081,0.00231389,0.1038,0.00000000
1.829550,242.261478,15.000000,0.000000,0.000000,0.000000,0.01153220,0.00231814,0.1041,0.00000000
1.834550,242.259468,15.000000,0.000000,0.000000,0.000000,0.01156358,0.00232241,0.1044,0.00000000
1.839550,242.257459,15.000000,0.000000,0.000000,0.000000,0.01159496,0.00232669,0.1047,0.00000000
1.844550,242.255449,15.000000,0.000000,0.000000,0.000000,0.01162634,0.00233099,0.1049,0.00000000
1.849550,242.253439,15.000000,0.000000,0.000000,0.000000,0.01165772,0.00233530,0.1052,0.00000000
1.854550,242.251430,15.000000,0.000000,0.000000,0.000000,0.01168910,0.00233964,0.1055,0.00000000
1.859550,242.249421,15.000000,0.000000,0.000000,0.000000,0.01172047,0.00234398,0.1058,0.00000000
1.864550,242.247412,15.000000,0.000000,0.000000,0.000000,0.01175184,0.00234835,0.1061,0.00000000
1.869550,242.245403,15.000000,0.000000,0.000000,0.000000,0.01178321,0.00235273,0.1064,0.00000000
1.874550,242.243394,15.000000,0.000000,0.000000,0.000000,0.01181458,0.00235713,0.1066,0.00000000
1.879550,242.241386,15.000000,0.000000,0.000000,0.000000,0.01184594,0.00236154,0.1069,0.00000000
1.884550,242.239378,15.000000,0.000000,0.000000,0.000000,0.01187730,0.00236597,0.1072,0.00000000
1.889550,242.237369,15.000000,0.000000,0.000000,0.000000,0.01190866,0.00237042,0.1075,0.00000000
1.894550,242.235361,15.000000,0.000000,0.000000,0.000000,0.01194002,0.00237488,0.1078,0.00000000
1.899550,242.233353,15.000000,0.000000,0.000000,0.000000,0.01197137,0.00237936,0.1081,0.00000000
1.904550,242.231346,15.000000,0.000000,0.000000,0.000000,0.01200272,0.00238386,0.1083,0.00000000
1.909550,242.229338,15.000000,0.000000,0.000000,0.000000,0.01203407,0.00238837,0.1086,0.00000000
1.914550,242.227330,15.000000,0.000000,0.000000,0.000000,0.01206542,0.00239290,0.1089,0.00000000
1.919550,242.225323,15.000000,0.000000,0.000000,0.000000,0.01209677,0.00239744,0.1092,0.00000000
1.924550,242.223316,15.000000,0.000000,0.000000,0.000000,0.01212811,0.00240200,0.1095,0.00000000
1.929550,242.221309,15.000000,0.000000,0.000000,0.000000,0.01215945,0.00240657,0.1098,0.00000000
1.934550,242.219302,15.000000,0.000000,0.000000,0.000000,0.01219079,0.00241116,0.1100,0.00000000
1.939550,242.217295,15.000000,0.000000,0.000000,0.000000,0.01222212,0.00241577,0.1103,0.00000000
1.944550,242.215289,15.000000,0.000000,0.000000,0.000000,0.01225346,0.00242039,0.1106,0.00000000
1.949550,242.213282,15.000000,0.000000,0.000000,0.000000,0.01228479,0.00242503,0.1109,0.00000000
1.954550,242.211276,15.000000,0.000000,0.000000,0.000000,0.01231612,0.00242969,0.1112,0.00000000
1.959550,242.209270,15.000000,0.000000,0.000000,0.000000,0.01234744,0.00243436,0.1115,0.00000000
1.964550,242.207264,15.000000,0.000000,0.000000,0.000000,0.01237877,0.00243904,0.1117,0.00000000
1.969550,242.205258,15.000000,0.000000,0.000000,0.000000,0.01241009,0.00244374,0.1120,0.00000000
1.974550,242.203252,15.000000,0.000000,0.000000,0.000000,0.01244141,0.00244846,0.1123,0.00000000
1.979550,242.201247,15.000000,0.000000,0.000000,0.000000,0.01247272,0.00245319,0.1126,0.00000000
1.984550,242.199241,15.000000,0.000000,0.000000,0.000000,0.01250404,0.00245794,0.1129,0.00000000
1.989550,242.197236,15.000000,0.000000,0.000000,0.000000,0.01253535,0.00246270,0.1132,0.00000000
1.994550,242.195231,15.000000,0.000000,0.000000,0.000000,0.01256666,0.00246748,0.1134,0.00000000
1.999550,242.193226,15.000000,0.000000,0.000000,0.000000,0.01259797,0.00247227,0.1137,0.00000000
2.004550,242.191221,15.000000,0.000000,0.000000,0.000000,0.01262927,0.00247708,0.1140,0.00000000
2.009550,242.189217,15.000000,0.000000,0.000000,0.000000,0.01266058,0.00248191,0.1143,0.00000000
2.014550,242.187212,15.000000,0.000000,0.000000,0.000000,0.01269188,0.00248674,0.1146,0.00000000
2.019550,242.185208,15.000000,0.000000,0.000000,0.000000,0.01272317,0.00249160,0.1149,0.00000000
2.024550,242.183204,15.000000,0.000000,0.000000,0.000000,0.01275447,0.00249647,0.1151,0.00000000
2.029550,242.181200,15.000000,0.000000,0.000000,0.000000,0.01278576,0.00250135,0.1154,0.00000000
2.034550,242.179196,15.000000,0.000000,0.000000,0.000000,0.01281705,0.00250625,0.1157,0.00000000
2.039550,242.177192,15.000000,0.000000,0.000000,0.000000,0.01284834,0.00251117,0.1160,0.00000000
2.044550,242.175189,15.000000,0.000000,0.000000,0.000000,0.01287963,0.00251610,0.1163,0.00000000
2.049550,242.173185,15.000000,0.000000,0.000000,0.000000,0.01291091,0.00252104,0.1165,0.00000000
2.054550,242.171182,15.000000,0.000000,0.000000,0.000000,0.01294219,0.00252600,0.1168,0.00000000
2.059550,242.169179,15.000000,0.000000,0.000000,0.000000,0.01297347,0.00253098,0.1171,0.00000000
2.064550,242.167176,15.000000,0.000000,0.000000,0.000000,0.01300475,0.00253596,0.1174,0.00000000
2.069550,242.165173,15.000000,0.000000,0.000000,0.000000,0.01303603,0.00254097,0.1177,0.00000000
2.074550,242.163170,15.000000,0.000000,0.000000,0.000000,0.01306730,0.00254599,0.1180,0.00000000
2.079550,242.161168,15.000000,0.000000,0.000000,0.000000,0.01309857,0.00255102,0.1182,0.00000000
2.084550,242.159165,15.000000,0.000000,0.000000,0.000000,0.01312983,0.00255607,0.1185,0.00000000
2.089550,242.157163,15.000000,0.000000,0.000000,0.000000,0.01316110,0.00256113,0.1188,0.00000000
2.094550,242.155161,15.000000,0.000000,0.000000,0.000000,0.01319236,0.00256621,0.1191,0.00000000
2.099550,242.153159,15.000000,0.000000,0.000000,0.000000,0.01322362,0.00257130,0.1194,0.00000000
2.104550,242.151157,15.000000,0.000000,0.000000,0.000000,0.01325488,0.00257641,0.1196,0.00000000
2.109550,242.149156,15.000000,0.000000,0.000000,0.000000,0.01328614,0.00258153,0.1199,0.00000000
2.114550,242.147154,15.000000,0.000000,0.000000,0.000000,0.01331739,0.00258666,0.1202,0.00000000
2.119550,242.145153,15.000000,0.000000,0.000000,0.000000,0.01334864,0.00259181,0.1205,0.00000000
2.124550,242.143152,15.000000,0.000000,0.000000,0.000000,0.01337989,0.00259698,0.1208,0.00000000
2.129550,242.141151,15.000000,0.000000,0.000000,0.000000,0.01341114,0.00260215,0.1211,0.00000000
2.134550,242.139150,15.000000,0.000000,0.000000,0.000000,0.01344238,0.00260735,0.1213,0.00000000
2.139550,242.137149,15.000000,0.000000,0.000000,0.000000,0.01347362,0.00261255,0.1216,0.00000000
2.144550,242.135149,15.000000,0.000000,0.000000,0.000000,0.01350486,0.00261777,0.1219,0.00000000
2.149550,242.133148,15.000000,0.000000,0.000000,0.000000,0.01353610,0.00262301,0.1222,0.00000000
2.154550,242.131148,15.000000,0.000000,0.000000,0.000000,0.01356733,0.00262826,0.1225,0.00000000
2.159550,242.129148,15.000000,0.000000,0.000000,0.000000,0.01359856,0.00263352,0.1228,0.00000000
2.164550,242.127148,15.000000,0.000000,0.000000,0.000000,0.01362979,0.00263880,0.1230,0.00000000
2.169550,242.125148,15.000000,0.000000,0.000000,0.000000,0.01366102,0.00264409,0.1233,0.00000000
2.174550,242.123148,15.000000,0.000000,0.000000,0.000000,0.01369225,0.00264939,0.1236,0.00000000
2.179550,242.121149,15.000000,0.000000,0.000000,0.000000,0.01372347,0.00265471,0.1239,0.00000000
2.184550,242.119150,15.000000,0.000000,0.000000,0.000000,0.01375469,0.00266005,0.1242,0.00000000
2.189550,242.117150,15.000000,0.000000,0.000000,0.000000,0.01378591,0.00266539,0.1244,0.00000000
2.194550,242.115151,15.000000,0.000000,0.000000,0.000000,0.01381712,0.00267075,0.1247,0.00000000
2.199550,242.113152,15.000000,0.000000,0.000000,0.000000,0.01384834,0.00267613,0.1250,0.00000000
2.204550,242.111154,15.000000,0.000000,0.000000,0.000000,0.01387955,0.00268152,0.1253,0.00000000
2.209550,242.109155,15.000000,0.000000,0.000000,0.000000,0.01391076,0.00268692,0.1256,0.00000000
2.214550,242.107157,15.000000,0.000000,0.000000,0.000000,0.01394196,0.00269234,0.1259,0.00000000
2.219550,242.105158,15.000000,0.000000,0.000000,0.000000,0.01397317,0.00269776,0.1261,0.00000000
2.224550,242.103160,15.000000,0.000000,0.000000,0.000000,0.01400437,0.00270321,0.1264,0.00000000
2.229550,242.101162,15.000000,0.000000,0.000000,0.000000,0.01403557,0.00270866,0.1267,0.00000000
2.234550,242.099164,15.000000,0.000000,0.000000,0.000000,0.01406677,0.00271413,0.1270,0.00000000
2.239550,242.097167,15.000000,0.000000,0.000000,0.000000,0.01409796,0.00271962,0.1273,0.00000000
2.244550,242.095169,15.000000,0.000000,0.000000,0.000000,0.01412915,0.00272511,0.1275,0.00000000
2.249550,242.093172,15.000000,0.000000,0.000000,0.000000,0.01416034,0.00273063,0.1278,0.00000000
2.254550,242.091174,15.000000,0.000000,0.000000,0.000000,0.01419153,0.00273615,0.1281,0.00000000
2.259550,242.089177,15.000000,0.000000,0.000000,0.000000,0.01422272,0.00274169,0.1284,0.00000000
2.264550,242.087180,15.000000,0.000000,0.000000,0.000000,0.01425390,0.00274724,0.1287,0.00000000
2.269550,242.085184,15.000000,0.000000,0.000000,0.000000,0.01428508,0.00275280,0.1289,0.00000000
2.274550,242.083187,15.000000,0.000000,0.000000,0.000000,0.01431626,0.00275838,0.1292,0.00000000
2.279550,242.081190,15.000000,0.000000,0.000000,0.000000,0.01434743,0.00276397,0.1295,0.00000000
2.284550,242.079194,15.000000,0.000000,0.000000,0.000000,0.01437861,0.00276957,0.1298,0.00000000
2.289550,242.077198,15.000000,0.000000,0.000000,0.000000,0.01440978,0.00277519,0.1301,0.00000000
2.294550,242.075202,15.000000,0.000000,0.000000,0.000000,0.01444095,0.00278082,0.1304,0.00000000
